Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,CLASE,MARCA,LINEA,MODELO,COLOR,Cantidad
03/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,21:10:00,BALCANES E-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,30,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,AUTOMOVIL,MAZDA,215HA8,2010,NEGRO,1
03/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,21:10:00,HIPOTECHO OCCIDENTAL E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO VEHICULO,CONDUCTOR VEHICULO,26,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SUPERIOR,11001000,CAMIONETA,TOYOTA,PRADO,2014,BLANCO,1
03/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,17:45:00,HIPOTECHO OCCIDENTAL E-8,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,53,MASCULINO,CASADO,COLOMBIA,AMA DE CASA,-,SUPERIOR,11001000,AUTOMOVIL,CHEVROLET,SPARK,2015,ROJO,1
30/09/2018,VALLE,TULUÁ,Domingo,14:30:00,Salesiano,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,57,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,TECNICO,76834000,CAMIONETA,MAZDA,BT 50 4X4,2014,BLANCO,1
03/09/2018,GUAJIRA,SAN JUAN DEL CESAR,Lunes,20:35:00,16 DE JULIO,URBANA,CASA DE LENOCINIO,SIN EMPLEO DE ARMAS,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,28,MASCULINO,UNION LIBRE,COLOMBIA,NO REPORTA,-,SECUNDARIA,44650000,AUTOMOVIL,MAZDA,323,1992,ROJO,1
03/09/2018,NORTE DE SANTANDER,CHITAGÁ,Lunes,3:15:00,BARRIO EL CONTENTO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,54174000,AUTOMOVIL,RENAULT,R 9,1996,ROJO,1
03/09/2018,NORTE DE SANTANDER,CÚCUTA (CT),Lunes,8:00:00,BARRIO CALLEJON,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,,MASCULINO,-,-,NO REPORTA,-,-,54001000,AUTOMOVIL,CHEVROLET,CRUZE,2011,GRIS,1
03/09/2018,SANTANDER,BUCARAMANGA (CT),Lunes,10:00:00,GAITAN,URBANA,PARQUEADERO,SIN EMPLEO DE ARMAS,A PIE,A PIE,68,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,68001000,CAMIONETA,TOYOTA,02-2FG32,2009,GRIS,1
03/09/2018,VALLE,CALI (CT),Lunes,9:00:00,EL REFUGIO E19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,64,FEMENINO,VIUDO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,76001000,CAMIONETA,TOYOTA,HILUX,1999,VERDE,1
04/09/2018,ANTIOQUIA,MEDELLÍN (CT),Martes,5:00:00,SAN GERMAN C-7,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,51,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5001000,AUTOMOVIL,CHEVROLET,SPRINT,2000,GRIS,1
04/09/2018,ANTIOQUIA,MEDELLÍN (CT),Martes,16:30:00,LAURELES C-11,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,36,FEMENINO,CASADO,COLOMBIA,NO REPORTA,-,TECNICO,5001000,AUTOMOVIL,KIA,NEW SPORTAGE LX,2015,BLANCO,1
04/09/2018,ANTIOQUIA,MEDELLÍN (CT),Martes,14:30:00,AURES 1 C-7,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,43,FEMENINO,CASADO,COLOMBIA,NO REPORTA,-,SUPERIOR,5001000,AUTOMOVIL,CHEVROLET,SPRINT,1989,VERDE,1
04/09/2018,ANTIOQUIA,MEDELLÍN (CT),Martes,7:45:00,BUENOS AIRES  C-9,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,50,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,NO REPORTADO,5001000,CAMIONETA,RENAULT,DUSTER,2015,GRIS,1
04/09/2018,ATLÁNTICO,BARRANQUILLA (CT),Martes,4:00:00,PUMAREJO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,34,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,8001000,CAMPERO,CHEVROLET,SAMURAI,1991,BLANCO,1
04/09/2018,ATLÁNTICO,BARRANQUILLA (CT),Martes,8:30:00,ALTOS DEL PRADO,URBANA,ZONA DE PARQUEO,SIN EMPLEO DE ARMAS,A PIE,A PIE,58,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,8001000,CAMPERO,TOYOTA,-,2012,PLATA,1
04/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,21:00:00,CHAPINERO CENTRAL E-2,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,21,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SUPERIOR,11001000,CAMPERO,TOYOTA,PRADO SUMO,2007,NEGRO,1
04/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,15:00:00,CIUDAD KENNEDY CENTRAL E-8,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,CONDUCTOR VEHICULO,51,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,11001000,AUTOMOVIL,MAZDA,323 HB,1994,ROJO,1
04/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,15:00:00,RESTREPO E-15,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,CONDUCTOR VEHICULO,45,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,11001000,CAMIONETA,CHEVROLET,LUV TFR,1999,VERDE,1
04/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,23:00:00,MODELO E-12,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO VEHICULO,CONDUCTOR VEHICULO,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNOLOGO,11001000,CAMPERO,MITSUBISHI,ASX 2.0L,2015,BLANCO,1
04/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,2:00:00,SAN ANTONIO NORTE E-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,47,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,AUTOMOVIL,CHEVROLET,SPRINT,1989,BLANCO,1
04/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,21:50:00,MUZU E-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,35,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,TECNICO,11001000,CAMPERO,LAND ROVER,RANGE ROVER EVOQUE,2013,BLANCO,1
04/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,11:40:00,JUAN REY E-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,52,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,AUTOMOVIL,HYUNDAI,ATOS PRIME GLS,2005,AMARILLO,1
04/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,20:35:00,LOS ALAMOS E-10,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,37,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SUPERIOR,11001000,CAMIONETA,MITSUBISHI,SPORTERO 2.5 HIGH POWER,2018,ROJO,1
04/09/2018,CUNDINAMARCA,SESQUILÉ,Martes,0:00:00,PABLO MUÑOZ,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,45,MASCULINO,UNION LIBRE,-,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,25736000,CAMPERO,NISSAN,LG 60,1979,NEGRO,1
04/09/2018,CUNDINAMARCA,SOACHA,Martes,21:30:00,LOS OLIVOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,43,MASCULINO,CASADO,-,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,25754000,CAMIONETA,BMW,X3,,NEGRO,1
04/09/2018,NARIÑO,IPIALES,Martes,19:00:00,PUENES,URBANA,PARQUEADERO,NO REPORTADO,A PIE,A PIE,53,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,TECNICO,52356000,BUS,MITSUBISHI,L-200 4X4,,GRIS,1
04/09/2018,NORTE DE SANTANDER,CÚCUTA (CT),Martes,10:30:00,CASERIO EL PORTICO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,28,MASCULINO,CASADO,-,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,54001000,CAMIONETA,TOYOTA,4RUNNER LIMITED 4X4 V6,,BLANCO,1
04/09/2018,RISARALDA,DOSQUEBRADAS,Martes,2:00:00,BOMBAY,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,41,MASCULINO,CASADO,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,66170000,AUTOMOVIL,CHEVROLET,SPARK,2018,PLATEADO,1
04/09/2018,RISARALDA,PEREIRA (CT),Martes,19:30:00,SAN JOSE,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,25,MASCULINO,CASADO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,66001000,AUTOMOVIL,CHEVROLET,SPARK LOCAL,2010,NEGRO GRAFITO,1
04/09/2018,SANTANDER,BUCARAMANGA (CT),Martes,5:00:00,SOTOMAYOR,URBANA,PARQUEADERO,SIN EMPLEO DE ARMAS,A PIE,A PIE,51,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,TECNICO PROFESIONAL EN MERCADEO Y VENTAS,TECNICO,68001000,AUTOMOVIL,NISSAN,TIIDA,2012,VARIOS COLORES,1
04/09/2018,VALLE,CALI (CT),Martes,17:00:00,VILLA DEL PRADO - EL GUABITO E5,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,27,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,76001000,AUTOMOVIL,CHEVROLET,AVEO,2007,PLATA,1
04/09/2018,VALLE,CALI (CT),Martes,16:00:00,CIUDAD CORDOBA E15,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,27,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76001000,AUTOMOVIL,KIA,PICANTO EX,2017,ROJO,1
04/09/2018,VALLE,CALI (CT),Martes,16:00:00,SAN LUIS II E6,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,TECNICO,76001000,AUTOMOVIL,CHEVROLET,SPARK,2017,ROJO,1
04/09/2018,VALLE,CALI (CT),Martes,6:00:00,EL TRONCAL E8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,42,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76001000,AUTOMOVIL,MAZDA,323 HE,1997,PERLA,1
04/09/2018,VALLE,CALI (CT),Martes,9:45:00,PANAMERICANO E10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,61,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76001000,CAMIONETA,TOYOTA,DELUXE,1995,BLANCO,1
04/09/2018,VALLE,CARTAGO,Martes,1:30:00,SANTA ANA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,NO REPORTADA,SECUNDARIA,76147000,AUTOMOVIL,RENAULT,SANDERO,2010,GRIS,1
05/09/2018,ANTIOQUIA,MEDELLÍN (CT),Miércoles,22:30:00,MIRAFLORES  C-9,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,5001000,CAMION,MAZDA,B-2200,1998,ESTRATO DE PERLA,1
05/09/2018,ANTIOQUIA,MEDELLÍN (CT),Miércoles,4:00:00,ARANJUEZ  C-4,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,37,MASCULINO,CASADO,COLOMBIA,NO REPORTA,-,SUPERIOR,5001000,AUTOMOVIL,CHEVROLET,VITARA,2010,PLATA,1
05/09/2018,CAUCA,CORINTO,Miércoles,16:50:00,VDA HUASANO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR VEHICULO,65,MASCULINO,CASADO,COLOMBIA,NO REPORTA,-,SECUNDARIA,19212000,CAMIONETA,CHEVROLET,DIMAX,2012,BLANCO,1
05/09/2018,CAUCA,POPAYÁN (CT),Miércoles,18:00:00,RETIRO ALTO,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,21,MASCULINO,UNION LIBRE,COLOMBIA,NO REPORTA,-,SECUNDARIA,19001000,AUTOMOVIL,FIAT,PALIO EDX,1998,AZUL,1
05/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,22:00:00,EL PORVENIR E-5,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,47,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,TECNICO,11001000,AUTOMOVIL,CHEVROLET,SPARK,2018,ROJO,1
05/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,22:00:00,LA LIBERIA E-1,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,17,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,AUTOMOVIL,MERCEDES BENZ,GLA 200,2017,NEGRO,1
05/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,21:00:00,GALAN E-16,URBANA,GARAJE,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,31,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,11001000,AUTOMOVIL,VOLKSWAGEN,JETTA,2008,PLATA,1
05/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,23:00:00,URB. LA SABANA DE TIBABUYES E-11,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,52,MASCULINO,DIVORCIADO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000,VEHICULO-PANEL,CHEVROLET,AVEO LS,2008,PLATEADO,1
05/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,14:00:00,MUZU E-16,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,22,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,TECNICO,11001000,AUTOMOVIL,HYUNDAI,i 10,2009,NEGRO,1
05/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,2:00:00,BOITA E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,32,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,CAMION,MITSUBISHI,CANTER,2004,BLANCO,1
05/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,23:30:00,TUNALITO E-6,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,39,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,CAMIONETA,CHEVROLET,LUV TFR,1995,ROJO,1
05/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,19:50:00,EL PORVENIR E-7,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,24,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,TECNOLOGO,11001000,AUTOMOVIL,CHEVROLET,SAIL,2014,NEGRO,1
05/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,20:45:00,URB. SANTANDER E-15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,61,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,AUTOMOVIL,HYUNDAI,ACCENT GLS,2010,PLATA,1
05/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,14:20:00,VILLA NELLY E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,43,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,11001000,CAMIONETA,VOLKSWAGEN,AMAROK ANDINA,2014,BLANCO,1
05/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,3:15:00,SABANA GRANDE E-9,URBANA,FRENTE A EDIFICIO - VIA PUBLICA,LLAVE MAESTRA,A PIE,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,CAMION,CHEVROLET,FTR CAMION LWB 7.1L M/T,2007,BLANCO,1
05/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,23:25:00,ALQUERIA DE LA FRAGUA DEL ISS E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,11001000,AUTOMOVIL,KIA,PICANTO LX,2012,PLATA,1
05/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,14:06:00,GRANADA E-2,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,AUTOMOVIL,KIA,PICANTO,2016,CELESTE,1
05/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,22:06:00,URB. DARDANELOS II E-1,URBANA,CONJUNTO RESIDENCIAL,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR VEHICULO,50,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,ENFERMERIA,SUPERIOR,11001000,AUTOMOVIL,NO REPORTADO,LINEA STANDARD,,-,1
05/09/2018,VALLE,CALI (CT),Miércoles,20:00:00,CALYPSO E13,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,49,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76001000,AUTOMOVIL,CHEVROLET,AVEO,2011,BLANCO,1
05/09/2018,VALLE,CALI (CT),Miércoles,22:00:00,URB. COLSEGUROS E19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,53,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,AUTOMOVIL,HYUNDAI,GETZ,2011,PLATA,1
05/09/2018,VALLE,CALI (CT),Miércoles,16:40:00,URB. COLSEGUROS E19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,76001000,AUTOMOVIL,AUDI,Q3,2015,BLANCO,1
05/09/2018,VALLE,JAMUNDÍ,Miércoles,17:45:00,PORTAL DE JAMUNDI E24,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,76364000,AUTOMOVIL,HYUNDAI,GRAND I10,2015,GRIS,1
06/09/2018,ANTIOQUIA,MEDELLÍN (CT),Jueves,13:00:00,ARANJUEZ  C-4,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,44,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,5001000,AUTOMOVIL,CHEVROLET,OPTRA,2006,GRIS,1
06/09/2018,ANTIOQUIA,MEDELLÍN (CT),Jueves,17:30:00,SAN BENITO C-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,59,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5001000,AUTOMOVIL,TOYOTA,HILUX,1995,NEGRO,1
06/09/2018,ANTIOQUIA,MEDELLÍN (CT),Jueves,11:20:00,MIRANDA  C-4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,43,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,5001000,AUTOMOVIL,RENAULT,DUSTER,2015,GRIS,1
06/09/2018,ANTIOQUIA,MEDELLÍN (CT),Jueves,15:15:00,CALLE NUEVA C-10,URBANA,ALMACENES,LLAVE MAESTRA,A PIE,A PIE,40,MASCULINO,UNION LIBRE,COLOMBIA,NO REPORTA,-,SUPERIOR,5001000,AUTOMOVIL,HYUNDAI,-,2015,AZUL,1
06/09/2018,ANTIOQUIA,MEDELLÍN (CT),Jueves,5:15:00,LOS ALCAZARES C-13,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,54,MASCULINO,CASADO,COLOMBIA,PENSIONADO,-,SECUNDARIA,5001000,AUTOMOVIL,CHEVROLET,CAPTIVA,2011,PLATA,1
06/09/2018,ARAUCA,SARAVENA,Jueves,11:30:00,SAN LUIS,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,40,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,81736000,CAMIONETA,MAZDA,LINEA STANDARD,2015,AMARILLO Y NEGRO,1
06/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,21:00:00,LUCERO MEDIO E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,TECNICO,11001000,AUTOMOVIL,RENAULT,LOGAN EXPRESSION,2017,GRIS,1
06/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,15:00:00,TEUSAQUILLO E-13,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,22,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,11001000,AUTOMOVIL,HYUNDAI,I10GL,2013,ROJO,1
06/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,17:00:00,ARBORIZADORA ALTA E-19,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,AUTOMOVIL,HYUNDAI,ATOS PRIME,2007,AMARILLO,1
06/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,23:00:00,LA ESPERANZA E-12,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,26,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SUPERIOR,11001000,AUTOMOVIL,RENAULT,STEPWAY,2011,ROJO,1
06/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,22:30:00,LA VICTORIA NORTE E-11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000,AUTOMOVIL,HYUNDAI,ELANTRA GLS,2013,AZUL,1
06/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,22:15:00,GARCES NAVAS E-10,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,47,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,CAMPERO,KIA,SORENTO,2007,PLATA,1
06/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,22:20:00,HIPOTECHO OCCIDENTAL E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,28,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PUBLICO,-,SUPERIOR,11001000,AUTOMOVIL,RENAULT,SANDERO DYNAMIQUE,2011,GRIS,1
06/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,23:40:00,LAGO TIMIZA I ETAPA E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,53,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,TECNICO,11001000,AUTOMOVIL,HYUNDAI,i 10 GL,2014,PLATA,1
06/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,10:45:00,VISION DE COLOMBIA E-8,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,TECNICO,11001000,AUTOMOVIL,CHEVROLET,SPARK,2016,ROJO,1
06/09/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,11:50:00,SAN RAFAEL INDUSTRIAL E-16,URBANA,VIAS PUBLICAS,LLAVE MAESTRA,A PIE,CONDUCTOR VEHICULO,32,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,-,SUPERIOR,11001000,CAMPERO,MAZDA,CX7L3T,2008,NEGRO,1
