"","Fecha","Departamento","Municipio","Día","Hora","Barrio","Zona","Clase.de.sitio","Arma.empleada","Móvil.Agresor","Móvil.Victima","Edad","Sexo","Estado.civil","País.de.nacimiento","Clase.de.empleado","Profesión","Escolaridad","CLASE","MARCA","LINEA","MODELO","COLOR","Mes","Dia.Mes","Hora.dia"
"76",2018-01-05,"SANTANDER","SUAITA","Viernes","0:00:00","PUENTE NACIONAL-VADOREAL","RURAL","VIAS PUBLICAS","ESCOPOLAMINA","A PIE","CONDUCTOR VEHICULO",44,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","PRIMARIA","CAMIONETA","HYUNDAI","TUCSON iX35 GLS",2012,"BLANCO",1,5,0
"77",2018-01-05,"VALLE","CALI (CT)","Viernes","17:00:00","CHIMINANGOS I E5","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",28,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","KIA","PICANTO",2015,"GRIS",1,5,17
"78",2018-01-05,"VALLE","CALI (CT)","Viernes","17:00:00","LA ALBORADA E16","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",44,"FEMENINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","SUZUKI","CELERIO HG M/T",2018,"GRIS",1,5,17
"79",2018-01-05,"VALLE","CALI (CT)","Viernes","9:00:00","VALLE GRANDE E21","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",49,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","CAMIONETA","KIA","NEW SPORTAGE LX",2016,"BLANCO",1,5,9
"80",2018-01-05,"VALLE","CALI (CT)","Viernes","21:20:00","URBANIZACION LA FLORA E2","URBANA","BAHIA","LLAVE MAESTRA","A PIE","A PIE",53,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","CAMIONETA","KIA","NEW SPORTAGE LX",2018,"BLANCO",1,5,21
"81",2018-01-05,"VALLE","CALI (CT)","Viernes","20:10:00","EL RODEO E12","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",59,"MASCULINO","CASADO","COLOMBIA","AGRICULTOR","DESCONOCIDO","PRIMARIA","CAMPERO","MITSUBISHI","MONTERO",1994,"GRIS",1,5,20
"82",2018-01-06,"ANTIOQUIA","MEDELLÍN (CT)","Sábado","15:30:00","LA GLORIA C-16","URBANA","FRENTE A RESIDENCIAS - VIA PUBLICA","LLAVE MAESTRA","A PIE","A PIE",35,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","RENAULT","CLIO",2003,"GRIS",1,6,15
"83",2018-01-06,"ANTIOQUIA","MEDELLÍN (CT)","Sábado","16:20:00","SAN PEDRO  C-4","URBANA","RODANDO SOBRE VIA - VIA PUBLICA","ARMA DE FUEGO","A PIE","A PIE",49,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","VOLKSWAGEN","POLO CLASSIC",1998,"AZUL",1,6,16
"84",2018-01-06,"ANTIOQUIA","RETIRO","Sábado","1:15:00","EL PLAN","RURAL","VIAS PUBLICAS","ARMA DE FUEGO","CONDUCTOR MOTOCICLETA","CONDUCTOR VEHICULO",23,"MASCULINO","SOLTERO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","RENAULT","LOGAN",2012,"GRIS",1,6,1
"85",2018-01-06,"ATLÁNTICO","BARRANQUILLA (CT)","Sábado","5:00:00","EL VALLE","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",52,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","TECNOLOGO  ELECTRICA","TECNICO","CAMIONETA","TOYOTA","SIN LINEA",2000,"BLANCO",1,6,5
"86",2018-01-06,"ATLÁNTICO","BARRANQUILLA (CT)","Sábado","4:30:00","EL VALLE","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",37,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","CAMIONETA","DAEWOO","DAMAS STD",2000,"BLANCO",1,6,4
"87",2018-01-06,"CAUCA","POPAYÁN (CT)","Sábado","7:30:00","BOLIVAR","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","A PIE","A PIE",58,"MASCULINO","CASADO","COLOMBIA","COMERCIANTE","DESCONOCIDO","SECUNDARIA","VEHICULO-PANEL","DAIHATSU","TAFT F20 LJK",1982,"BLANCO",1,6,7
"88",2018-01-06,"CESAR","SAN DIEGO","Sábado","6:30:00","21 DE ENERO","URBANA","FRENTE A RESIDENCIAS - VIA PUBLICA","LLAVE MAESTRA","A PIE","A PIE",37,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","MAZDA","ALLEGRO",2002,"PERLA",1,6,6
"89",2018-01-06,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Sábado","22:00:00","VILLA MAYOR E-18","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","CONDUCTOR VEHICULO",24,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","KIA","PICANTO",2018,"NARANJA",1,6,22
"90",2018-01-13,"VALLE","CALI (CT)","Sábado","12:00:00","LILI E17","URBANA","PARQUEADERO","LLAVE MAESTRA","A PIE","A PIE",18,"FEMENINO","SOLTERO","DESCONOCIDO","EMPLEADO PARTICULAR","DESCONOCIDO","PRIMARIA","CAMIONETA","KIA","SPORTAGE",2017,"AZUL",1,13,12
"91",2018-01-06,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Sábado","20:30:00","VERAGUAS E-14","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","CONDUCTOR VEHICULO",28,"MASCULINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","CAMIONETA","TOYOTA","WAGONEER",2011,"NEGRO Y BLANCO",1,6,20
"92",2018-01-06,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Sábado","23:30:00","EL MUELLE  E-10","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",35,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","CAMIONETA","DFSK","EQ6390PF22Q2",2015,"VERDE",1,6,23
"93",2018-01-06,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Sábado","19:58:00","TINTAL    E-8","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",24,"MASCULINO","SOLTERO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","TECNOLOGO","AUTOMOVIL","HYUNDAI","I10GL",2009,"ROJO",1,6,19
"94",2018-01-06,"NARIÑO","PASTO (CT)","Sábado","15:00:00","FATIMA","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","A PIE","A PIE",30,"MASCULINO","SOLTERO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","SPRINT",1996,"VERDE",1,6,15
"95",2018-01-06,"NARIÑO","PUPIALES","Sábado","22:30:00","CENTRO","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",51,"FEMENINO","SOLTERO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","CAMIONETA","MAZDA","DESCONOCIDA",2001,"GRIS",1,6,22
"96",2018-01-06,"QUINDÍO","SALENTO","Sábado","2:00:00","PARQUE PRINCIPAL","URBANA","VIAS PUBLICAS","ESCOPOLAMINA","PASAJERO VEHICULO","CONDUCTOR VEHICULO",58,"FEMENINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","ADMINISTRACION  DE EMPRESAS","SUPERIOR","AUTOMOVIL","RENAULT","CLIO",2008,"AZUL",1,6,2
"97",2018-01-06,"SANTANDER","BARBOSA","Sábado","23:00:00","EL CENTRO","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",31,"MASCULINO","SOLTERO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","MAZDA","B 2600",2005,"BLANCO",1,6,23
"98",2018-01-06,"VALLE","CALI (CT)","Sábado","20:00:00","ALIRIO MORA BELTRAN E14","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",40,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","MAZDA","3",2009,"PLATEADO",1,6,20
"99",2018-01-06,"VALLE","CALI (CT)","Sábado","10:00:00","VALLE GRANDE E21","URBANA","FRENTE A RESIDENCIAS - VIA PUBLICA","LLAVE MAESTRA","A PIE","A PIE",36,"MASCULINO","DIVORCIADO","COLOMBIA","EMPLEADO PARTICULAR","INGENIERÍA ELECTRICA","SUPERIOR","CAMIONETA","HYUNDAI","TUCSON iX35 GL",2013,"GRIS",1,6,10
"100",2018-01-06,"VALLE","CALI (CT)","Sábado","19:00:00","LOS GUAYACANES E5","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",60,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","SPRINT",1993,"PLATEADO",1,6,19
"101",2018-01-06,"VALLE","CALI (CT)","Sábado","11:00:00","CGTO MONTEBELLO E1","RURAL","CARRETERA","LLAVE MAESTRA","A PIE","A PIE",39,"FEMENINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","CAMIONETA","TOYOTA","PRADO",1999,"GRIS",1,6,11
"102",2018-01-06,"VALLE","CALI (CT)","Sábado","13:30:00","EL CEDRO E19","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",50,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","KIA","CERATO",2016,"AZUL",1,6,13
"103",2018-01-07,"ANTIOQUIA","ENVIGADO","Domingo","23:10:00","PONTEVEDRA","URBANA","RODANDO SOBRE VIA - VIA PUBLICA","ARMA DE FUEGO","PASAJERO MOTOCICLETA","CONDUCTOR VEHICULO",47,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","CAMIONETA","SUZUKI","VITARA ALL-GRIP AT",2017,"GRIS",1,7,23
"104",2018-01-07,"ANTIOQUIA","MARINILLA","Domingo","20:00:00","LA PEÑA","RURAL","FINCAS Y SIMILARES","ARMA DE FUEGO","A PIE","CONDUCTOR VEHICULO",58,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","PRIMARIA","AUTOMOVIL","RENAULT","CLIO",2008,"GRIS",1,7,20
"105",2018-01-07,"ANTIOQUIA","MEDELLÍN (CT)","Domingo","15:00:00","LAS ESMERALDAS  C-4","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",80,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","SPRINT",1989,"ROJO",1,7,15
"106",2018-01-07,"ANTIOQUIA","MEDELLÍN (CT)","Domingo","19:45:00","SANTA MONICA C-12","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","PASAJERO MOTOCICLETA","CONDUCTOR VEHICULO",35,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","CAMIONETA","MITSUBISHI","OUTLANDER GLX",2008,"PLATA",1,7,19
"107",2018-01-07,"ATLÁNTICO","BARRANQUILLA (CT)","Domingo","15:00:00","OLAYA","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","PASAJERO VEHICULO","CONDUCTOR VEHICULO",38,"FEMENINO","CASADO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SUPERIOR","AUTOMOVIL","TOYOTA","HILUX EW 4X4",2013,"GRIS",1,7,15
"108",2018-01-07,"ATLÁNTICO","MANATÍ","Domingo","11:00:00","ZONA RURAL","RURAL","TROCHA","ARMA BLANCA / CORTOPUNZANTE","PASAJERO VEHICULO","CONDUCTOR VEHICULO",67,"MASCULINO","CASADO","COLOMBIA","COMERCIANTE","DESCONOCIDO","SECUNDARIA","CAMIONETA","CHEVROLET","LUV TFR",1996,"BLANCO",1,7,11
"109",2018-01-07,"ATLÁNTICO","SOLEDAD","Domingo","6:00:00","COSTA HERMOSA","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",27,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","INGENIERÍA INDUSTRIAL","SUPERIOR","AUTOMOVIL","FORD","LASER",2000,"AZUL",1,7,6
"110",2018-01-07,"CAUCA","CALDONO","Domingo","19:00:00","C/MIENTO PESCADOR","RURAL","CARRETERA","LLAVE MAESTRA","A PIE","A PIE",24,"MASCULINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","TECNICO","AUTOMOVIL","CHEVROLET","LINEA STANDARD",1994,"VERDE OSCURO",1,7,19
"111",2018-01-07,"CAUCA","EL TAMBO","Domingo","16:25:00","CENTRO","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",30,"MASCULINO","CASADO","COLOMBIA","COMERCIANTE","DESCONOCIDO","SECUNDARIA","CAMPERO","MITSUBISHI","CANTER",1995,"PERLA",1,7,16
"112",2018-01-07,"CÓRDOBA","MONTERÍA (CT)","Domingo","19:30:00","VIA MONTERIA - TIERRALTA","RURAL","VIAS PUBLICAS","ARMA DE FUEGO","PASAJERO MOTOCICLETA","CONDUCTOR VEHICULO",35,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO EJERCITO","DESCONOCIDO","SECUNDARIA","CAMIONETA","CHEVROLET","LUV",2014,"BLANCO",1,7,19
"113",2018-01-07,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Domingo","21:00:00","ZONA INDUSTRIAL LA GRANJA E-9","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",56,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","TECNICO","CAMPERO","TOYOTA","FJ 73",1998,"BLANCO",1,7,21
"114",2018-01-07,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Domingo","14:00:00","LA ISABELA II E-10","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",55,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","PRIMARIA","CAMIONETA","TOYOTA","LAND CRUISER",1991,"BLANCO",1,7,14
"115",2018-01-07,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Domingo","18:00:00","MARIA PAZ E-8","URBANA","BAHIA","LLAVE MAESTRA","A PIE","A PIE",38,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","TECNICO","AUTOMOVIL","HYUNDAI","GRAND I10",2016,"GRIS",1,7,18
"116",2018-01-07,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Domingo","7:00:00","BOITA E-8","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",58,"MASCULINO","VIUDO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SUPERIOR","CAMPERO","MITSUBISHI","MONTERO",1989,"STRATO PLATA",1,7,7
"117",2018-01-07,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Domingo","2:00:00","CATALUÑA E-11","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",20,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","SPARK",2018,"ROJO",1,7,2
"118",2018-01-07,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Domingo","0:01:00","OSPINA PEREZ E-16","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","A PIE",35,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","INGENIERÍA DE PRODUCCION","SUPERIOR","AUTOMOVIL","RENAULT","LOGAN FAMILIER",2015,"ROJO",1,7,0
"119",2018-01-07,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Domingo","16:35:00","SANTA PAZ - SANTA ELVIRA E-8","URBANA","PARQUEADERO","ARMA DE FUEGO","A PIE","CONDUCTOR VEHICULO",45,"FEMENINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","TRACTO_CAMION","FREIGHTLINER","CL 120",2007,"NEGRO Y BLANCO",1,7,16
"120",2018-01-07,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Domingo","21:14:00","CIUDAD JARDIN SUR E-15","URBANA","PARQUEADERO","ARMA DE FUEGO","A PIE","CONDUCTOR VEHICULO",38,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","ADMINISTRACION  DE EMPRESAS","SUPERIOR","AUTOMOVIL","KIA","PICANTO LX",2012,"PLATA",1,7,21
"121",2018-01-07,"NARIÑO","SAN ANDRES DE TUMACO","Domingo","8:30:00","VEREDA CANDELILLAS","RURAL","VIAS PUBLICAS","ARMA DE FUEGO","CONDUCTOR MOTOCICLETA","CONDUCTOR VEHICULO",36,"MASCULINO","CASADO","COLOMBIA","COMERCIANTE","DESCONOCIDO","SECUNDARIA","VOLQUETA","INTERNATIONAL","A 112",2013,"BLANCO",1,7,8
"122",2018-01-07,"NORTE DE SANTANDER","CÚCUTA (CT)","Domingo","0:00:00","BARRIO CENABASTOS","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",53,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","PRIMARIA","AUTOMOVIL","MAZDA","323",1989,"NEGRO",1,7,0
"123",2018-01-07,"NORTE DE SANTANDER","LOS PATIOS","Domingo","17:35:00","BARRIO LA SABANA","URBANA","PARQUEADERO","LLAVE MAESTRA","CONDUCTOR VEHICULO","A PIE",34,"MASCULINO","UNION LIBRE","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","CAMION","CHEVROLET","FRR",2017,"BLANCO",1,7,17
"125",2018-01-08,"ANTIOQUIA","MEDELLÍN (CT)","Lunes","6:30:00","FLORENCIA C-5","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",63,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","CAMIONETA","CHEVROLET","LUV",1985,"ROJO",1,8,6
"126",2018-01-08,"CAUCA","POPAYÁN (CT)","Lunes","23:20:00","LA GRAN VICTORIA","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",29,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO POLICIAL","POLICIAS","TECNICO","VEHICULO-PANEL","RENAULT","SANDERO",2012,"GRIS",1,8,23
"127",2018-01-08,"CESAR","LA PAZ","Lunes","9:00:00","FRAY JUAQUIN DE ORIJUELA","URBANA","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","A PIE","A PIE",47,"FEMENINO","CASADO","COLOMBIA","AMA DE CASA","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","MAZDA","1AAN3M",2004,"PERLA",1,8,9
"128",2018-01-08,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Lunes","16:00:00","LAGOS DE SUBA E-11","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",32,"MASCULINO","SOLTERO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","SPARK",2016,"ROJO",1,8,16
"129",2018-01-08,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Lunes","22:20:00","SAN BERNARDINO E-7","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","CONDUCTOR VEHICULO",35,"MASCULINO","CASADO","COLOMBIA","COMERCIANTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","RENAULT","R 18",1987,"VERDE",1,8,22
"130",2018-01-08,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Lunes","18:40:00","SAN ANTONIO E-1","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",58,"MASCULINO","CASADO","COLOMBIA","PENSIONADO","DESCONOCIDO","SECUNDARIA","CAMPERO","CHEVROLET","VITARA",1994,"VERDE",1,8,18
"131",2018-01-08,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Lunes","0:35:00","LA FLORIDA E-10","URBANA","VIAS PUBLICAS","ARMA BLANCA / CORTOPUNZANTE","CONDUCTOR MOTOCICLETA","CONDUCTOR VEHICULO",43,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO POLICIAL","POLICIAS","TECNICO","AUTOMOVIL","KIA","RIO",2015,"AZUL BALTICO",1,8,0
"132",2018-01-08,"CUNDINAMARCA","SOACHA","Lunes","13:00:00","COMPARTIR","URBANA","VIAS PUBLICAS","ESCOPOLAMINA","PASAJERO TAXI","CONDUCTOR TAXI",49,"FEMENINO","CASADO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","TAXI","HYUNDAI","ACCENT GLS",2011,"AMARILLO",1,8,13
"133",2018-01-08,"GUAJIRA","SAN JUAN DEL CESAR","Lunes","21:00:00","TRAMO DE VIA","RURAL","TRAMO DE VIA","ARMA DE FUEGO","CONDUCTOR VEHICULO","CONDUCTOR VEHICULO",29,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DERECHO","SUPERIOR","CAMIONETA","TOYOTA","FORTUNER",2011,"GRIS",1,8,21
"134",2018-01-08,"NARIÑO","PASTO (CT)","Lunes","17:00:00","LA LAGUNA","RURAL","VIAS PUBLICAS","SIN EMPLEO DE ARMAS","A PIE","A PIE",34,"FEMENINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","SPRINT",1987,"BEIGE",1,8,17
"135",2018-01-08,"SANTANDER","PIEDECUESTA","Lunes","10:00:00","LA RIOJA","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",57,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","NO REPORTADA","SECUNDARIA","AUTOMOVIL","RENAULT","R 6",1977,"BLANCO",1,8,10
"136",2018-01-08,"VALLE","CALI (CT)","Lunes","22:00:00","CIUDADELA FLORALIA E6","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",31,"MASCULINO","UNION LIBRE","COLOMBIA","COMERCIANTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","AVEO",2008,"GRIS",1,8,22
"137",2018-01-08,"VALLE","CALI (CT)","Lunes","14:00:00","VILLA DEL PRADO - EL GUABITO E5","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",48,"MASCULINO","CASADO","COLOMBIA","INDEPENDIENTE","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","SONIC",2015,"PLATEADO",1,8,14
"138",2018-01-09,"ANTIOQUIA","BELLO","Martes","21:00:00","CIUDADELA DEL NORTE","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","A PIE","A PIE",39,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","SAIL",2014,"BLANCO",1,9,21
"140",2018-01-09,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Martes","21:30:00","TECHO  E-8","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",32,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","TECNOLOGO","AUTOMOVIL","CHEVROLET","AVEO",2012,"ROJO",1,9,21
"141",2018-01-09,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Martes","16:30:00","TIMIZA CELULA A E-8","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",59,"MASCULINO","CASADO","COLOMBIA","EMPLEADO PARTICULAR","ARQUITECTURA Y URBANISMO","SUPERIOR","CAMIONETA","CHEVROLET","LUV TFR LWB",2001,"BLANCO",1,9,16
"142",2018-01-09,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Martes","17:30:00","TIMIZA CELULA A E-8","URBANA","BAHIA","LLAVE MAESTRA","A PIE","A PIE",40,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","PRIMARIA","CAMIONETA","CHEVROLET","LUV TFR",2004,"BLANCO",1,9,17
"143",2018-01-09,"CUNDINAMARCA","BOGOTÁ D.C. (CT)","Martes","12:10:00","ALCALA E-16","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",49,"FEMENINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","CHEVROLET","SPARK",2018,"ROJO",1,9,12
"144",2018-01-09,"GUAJIRA","VILLANUEVA","Martes","10:00:00","VEREDA LAS FLORES","RURAL","FINCAS Y SIMILARES","ARMA DE FUEGO","CONDUCTOR BUS","CONDUCTOR VEHICULO",62,"MASCULINO","UNION LIBRE","COLOMBIA","COMERCIANTE","DESCONOCIDO","PRIMARIA","CAMIONETA","TOYOTA","HILUX",2012,"GRIS",1,9,10
"145",2018-01-09,"TOLIMA","ROVIRA","Martes","21:30:00","VRDA. MARTINEZ","RURAL","FINCAS Y SIMILARES","ARMA DE FUEGO","A PIE","A PIE",53,"MASCULINO","UNION LIBRE","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","CAMIONETA","CHEVROLET","DIMAX",2013,"AZUL",1,9,21
"146",2018-01-09,"VALLE","CALI (CT)","Martes","12:00:00","GRANADA E2","URBANA","VIAS PUBLICAS","LLAVE MAESTRA","A PIE","A PIE",54,"FEMENINO","DIVORCIADO","COLOMBIA","INDEPENDIENTE","ARQUEOLOGIA","SUPERIOR","AUTOMOVIL","KIA","SORENTO",2011,"BLANCO",1,9,12
"147",2018-01-10,"ANTIOQUIA","BELLO","Miércoles","9:30:00","ZAMORA","URBANA","VIAS PUBLICAS","ARMA DE FUEGO","PASAJERO MOTOCICLETA","CONDUCTOR VEHICULO",43,"MASCULINO","SOLTERO","COLOMBIA","EMPLEADO PARTICULAR","DESCONOCIDO","SECUNDARIA","AUTOMOVIL","RENAULT","R 9",1989,"BEIGE",1,10,9
